x,y,runtime,representation,representation.target_distortion,representation.extra_dimensions
-0.32743051209217766,0.9913814558313733,7809.625877166,MetricSpaceEmbedding,1.1,False
-0.1436713620916731,-0.158006362868589,8206.292543833,MetricSpaceEmbedding,1.1,False
-1.8913181037279252,-0.5092279068842422,7908.792543833,MetricSpaceEmbedding,1.1,False
3.2767981736666125,-0.45183722128247605,5727.773739333,MetricSpaceEmbedding,1.1,False
-0.0326408068559495,-0.21188028187669763,7607.648498,MetricSpaceEmbedding,1.1,False
-0.9238062986854586,-1.2478485418678222,7908.792543833,MetricSpaceEmbedding,1.1,False
-0.33021153093084915,1.0398001789766878,7607.361545,MetricSpaceEmbedding,1.1,False
2.328484865267124,-0.4007201577004182,7809.625877166,MetricSpaceEmbedding,1.1,False
1.3750959589201879,-2.005338692281217,8304.757699,MetricSpaceEmbedding,1.1,False
-0.2699792823421308,0.6702326942784999,7707.648998,MetricSpaceEmbedding,1.1,False
-2.538589130764006,1.3008973366192524,7908.792543833,MetricSpaceEmbedding,1.1,False
0.8000888439142673,-1.5006512002438175,7607.648498,MetricSpaceEmbedding,1.1,False
-0.453846874541103,1.2596798446425408,8305.4592105,MetricSpaceEmbedding,1.1,False
0.9391188551767119,-2.631361428982377,5727.773739333,MetricSpaceEmbedding,1.1,False
2.0250609935328634,1.129020449972612,5826.940406,MetricSpaceEmbedding,1.1,False
-1.2162714859494528,0.8833846783442887,5826.940064,MetricSpaceEmbedding,1.1,False
-1.1104988670734333,-2.166359682885847,8305.4592105,MetricSpaceEmbedding,1.1,False
2.4165460139432158,-0.3116061825549477,4926.797076999,MetricSpaceEmbedding,1.1,False
-1.3004995191169497,2.292194788066105,8305.4592105,MetricSpaceEmbedding,1.1,False
1.0444705983886697,-1.1235635874166323,8305.4592105,MetricSpaceEmbedding,1.1,False
-1.2563541394546893,-0.356907176655672,7809.625877166,MetricSpaceEmbedding,1.1,False
-0.14885751134974073,0.4758697492378689,5930.351459833,MetricSpaceEmbedding,1.1,False
-0.15930275951883482,1.4527205482193193,7908.792543833,MetricSpaceEmbedding,1.1,False
-3.6890127330530516,2.1120407562668833,5930.351459833,MetricSpaceEmbedding,1.1,False
2.3907395094014916,-0.9372313305206252,11625.3488085,MetricSpaceEmbedding,1.1,False
-2.7759030891017242,0.9738482884635173,8205.540232833,MetricSpaceEmbedding,1.1,False
0.35016067650997346,-1.647423826315218,8205.591032333,MetricSpaceEmbedding,1.1,False
0.7945125853697516,-1.3080369143431898,7908.792543833,MetricSpaceEmbedding,1.1,False
0.4834768635793776,1.0748311433443827,7412.257698999,MetricSpaceEmbedding,1.1,False
0.6856163586615694,0.5038600348783141,7607.648498,MetricSpaceEmbedding,1.1,False
1.9679592609818073,-0.4117322341201769,5831.184793166,MetricSpaceEmbedding,1.1,False
-0.4257767073262762,0.1711408670370644,8305.4592105,MetricSpaceEmbedding,1.1,False
-3.3206792234329883,2.3857350381126157,8305.4592105,MetricSpaceEmbedding,1.1,False
-3.101689597335771,-1.4705413477930787,5727.773739333,MetricSpaceEmbedding,1.1,False
0.5272331025292379,0.7364301671784206,9161.550373996,MetricSpaceEmbedding,1.1,False
1.5892404695660243,0.06135947945807564,7809.625877166,MetricSpaceEmbedding,1.1,False
1.9056222045386646,-1.41227505184395,7804.926282,MetricSpaceEmbedding,1.1,False
2.5293129056632964,-2.265061086093008,5930.351459833,MetricSpaceEmbedding,1.1,False
0.44343718390790215,0.8432299910099521,5626.939904,MetricSpaceEmbedding,1.1,False
1.0999837992393016,-0.12488955272175177,8753.020309,MetricSpaceEmbedding,1.1,False
-1.8091047223356849,0.6362091588794155,11525.3488065,MetricSpaceEmbedding,1.1,False
1.7809485877463453,0.8870845367415914,8206.292543833,MetricSpaceEmbedding,1.1,False
0.2954801157930033,-0.47222140026511134,8956.091335833,MetricSpaceEmbedding,1.1,False
0.6891503811429562,-0.706141348285508,5513.096333166,MetricSpaceEmbedding,1.1,False
0.4238870022866856,0.9628137329924797,10033.0217215,MetricSpaceEmbedding,1.1,False
0.7441418810206488,-0.1316963522852784,8305.4592105,MetricSpaceEmbedding,1.1,False
1.1542444190156178,-0.30861525831235,9449.143676,MetricSpaceEmbedding,1.1,False
1.9043831308206043,0.14437463716883767,5626.939904,MetricSpaceEmbedding,1.1,False
2.151761818615555,-2.585387516483657,8305.4592105,MetricSpaceEmbedding,1.1,False
0.6040155153868195,-3.3251836702197455,9549.141678,MetricSpaceEmbedding,1.1,False
0.3306876876437228,-2.0190372985907774,8206.292543833,MetricSpaceEmbedding,1.1,False
0.8418715900051457,0.5338265071040506,8305.4592105,MetricSpaceEmbedding,1.1,False
1.5449597974098552,0.7910975831479363,7908.792543833,MetricSpaceEmbedding,1.1,False
0.07381438771332743,-1.631129611980546,5626.939904,MetricSpaceEmbedding,1.1,False
1.6563348887643805,-0.7519347522913573,8305.4592105,MetricSpaceEmbedding,1.1,False
-1.6212657788758864,-0.1774295681623296,7809.322256666,MetricSpaceEmbedding,1.1,False
-2.026555482695183,0.6878457364649572,8111.879063666,MetricSpaceEmbedding,1.1,False
-0.39263136988101555,-0.37296909378813065,7908.734688833,MetricSpaceEmbedding,1.1,False
1.79719660261143,1.5312767739383375,7908.792543833,MetricSpaceEmbedding,1.1,False
-0.714724964387101,0.18232533059513553,7908.792543833,MetricSpaceEmbedding,1.1,False
1.3490102641682766,-1.447757580790585,8206.292543833,MetricSpaceEmbedding,1.1,False
0.8545752297768647,-1.1861815485543976,8206.292543833,MetricSpaceEmbedding,1.1,False
0.046289477249429355,-0.05669731136121313,7908.792543833,MetricSpaceEmbedding,1.1,False
0.34220204343804606,0.523872247061444,7908.792543833,MetricSpaceEmbedding,1.1,False
-2.0489105778096706,-0.11659663668236031,8305.4592105,MetricSpaceEmbedding,1.1,False
-0.48584955838754285,-0.2015276469251831,5930.351459833,MetricSpaceEmbedding,1.1,False
1.241961461237136,2.0219175567364607,8305.4592105,MetricSpaceEmbedding,1.1,False
0.19810785418320526,1.6560611532994653,5930.351459833,MetricSpaceEmbedding,1.1,False
1.6481616888481074,-1.531756737128157,5930.351459833,MetricSpaceEmbedding,1.1,False
2.033757383176586,1.832385165764666,9847.002718,MetricSpaceEmbedding,1.1,False
-0.6222768135893569,-1.328934873545635,8305.4592105,MetricSpaceEmbedding,1.1,False
0.5197184364732137,-0.13699367231784507,7908.098087833,MetricSpaceEmbedding,1.1,False
-0.008286937501296497,-0.41428401685127514,8206.292543833,MetricSpaceEmbedding,1.1,False
-1.284636060194825,-2.46918095484492,5826.940406,MetricSpaceEmbedding,1.1,False
-0.5728971516751243,0.10413310510041245,8305.4592105,MetricSpaceEmbedding,1.1,False
-2.8943834746700046,2.445913949798103,8305.4592105,MetricSpaceEmbedding,1.1,False
0.43939254316457704,-0.5611448907567751,5930.351459833,MetricSpaceEmbedding,1.1,False
0.12860713164992166,0.28208751970431467,5627.773737333,MetricSpaceEmbedding,1.1,False
-1.7632838279344296,-1.6057208755840893,7125.4312455,MetricSpaceEmbedding,1.1,False
1.2775375121156964,-0.6761079060897319,7908.792543833,MetricSpaceEmbedding,1.1,False
-1.426377175257881,2.2724441195153364,7607.648498,MetricSpaceEmbedding,1.1,False
0.5104503369404055,1.7491808112682725,7512.125877166,MetricSpaceEmbedding,1.1,False
-0.2800041262175284,-1.4209457337249733,10534.20559233,MetricSpaceEmbedding,1.1,False
-1.4714793994602504,1.8050332405386433,10251.595987,MetricSpaceEmbedding,1.1,False
1.1664393323378155,1.938438976269138,5826.940406,MetricSpaceEmbedding,1.1,False
1.7256914963418457,-1.828517645998772,8304.7647545,MetricSpaceEmbedding,1.1,False
-0.05405059120582845,0.49396321520442665,7809.625877166,MetricSpaceEmbedding,1.1,False
-1.4203903162639875,0.5128942323426937,6011.869748163,MetricSpaceEmbedding,1.1,False
-0.17397489707891714,0.989323402998891,8305.4592105,MetricSpaceEmbedding,1.1,False
1.4833115400426742,0.012136935220586887,5726.940404,MetricSpaceEmbedding,1.1,False
2.4431831136907145,-1.3731271241603593,5720.134503333,MetricSpaceEmbedding,1.1,False
-2.30964149443101,0.17634570745432113,8206.292543833,MetricSpaceEmbedding,1.1,False
0.621588878393244,0.5291171324535737,7809.625877166,MetricSpaceEmbedding,1.1,False
-2.728240568298526,1.7214109828304442,5727.773739333,MetricSpaceEmbedding,1.1,False
0.8284324868400804,-3.0108688787344433,7908.792543833,MetricSpaceEmbedding,1.1,False
0.6843501572058218,0.6517755231969877,8653.853642333,MetricSpaceEmbedding,1.1,False
-3.092072370143812,0.8063553022676397,5211.351945999,MetricSpaceEmbedding,1.1,False
-0.8336837848735176,-1.0765201929968198,5409.685279333,MetricSpaceEmbedding,1.1,False
0.6562302624098642,-0.36921870876604973,7467.757502496,MetricSpaceEmbedding,1.1,False
1.066642590858107,-1.1692331476637552,3843.549217662,MetricSpaceEmbedding,1.1,False
-0.5621748051758207,0.07358521568905162,5513.096333166,MetricSpaceEmbedding,1.1,False
-0.46570764244010715,-0.02207303091012312,8305.4592105,MetricSpaceEmbedding,1.1,False
-0.9460771452376739,1.3362772208910296,5826.940406,MetricSpaceEmbedding,1.1,False
-1.1015539412848494,0.08786564451812091,5409.685279333,MetricSpaceEmbedding,1.1,False
-0.3004830858045628,-2.845965254076811,9432.058051833,MetricSpaceEmbedding,1.1,False
1.5709606856001856,-1.3297821361239481,7908.488923333,MetricSpaceEmbedding,1.1,False
-2.006164226386072,0.8958198049612891,5929.649948333,MetricSpaceEmbedding,1.1,False
0.47028710473472896,-0.9290985333488171,8305.4592105,MetricSpaceEmbedding,1.1,False
0.44194290595054936,-0.4016679207216708,5627.715540333,MetricSpaceEmbedding,1.1,False
-0.0534904870552732,-0.5509199582497185,8305.4592105,MetricSpaceEmbedding,1.1,False
-2.1215560331041323,0.33783362830399066,7908.792543833,MetricSpaceEmbedding,1.1,False
1.0728508299212989,-0.5579603668882385,5627.773737333,MetricSpaceEmbedding,1.1,False
-1.6776431919388426,1.282718576177572,8205.598087833,MetricSpaceEmbedding,1.1,False
0.5958437607165278,-0.5082551205998961,7908.792543833,MetricSpaceEmbedding,1.1,False
1.6421301274137687,-0.8595630517190238,5430.347264333,MetricSpaceEmbedding,1.1,False
-1.1951049999197985,-1.4372671644884296,7908.734688833,MetricSpaceEmbedding,1.1,False
-1.2666946843030527,-1.1460231899333324,7908.792543833,MetricSpaceEmbedding,1.1,False
0.47179164690720815,0.16894076035182323,8305.4592105,MetricSpaceEmbedding,1.1,False
-3.0351893966043546,2.0140211230180696,7908.792543833,MetricSpaceEmbedding,1.1,False
0.9719279037775392,0.10579665222590248,5930.351459833,MetricSpaceEmbedding,1.1,False
1.5197121321412554,-1.1904755117642487,7412.959210499,MetricSpaceEmbedding,1.1,False
-0.7077257347484914,-0.7258572955517799,5331.180597666,MetricSpaceEmbedding,1.1,False
2.816033495527357,-1.0048950529929865,7908.792543833,MetricSpaceEmbedding,1.1,False
0.08561256355461512,1.4459339658499044,5930.351459833,MetricSpaceEmbedding,1.1,False
0.6451859198830894,-0.06066338799034587,7908.792543833,MetricSpaceEmbedding,1.1,False
-0.15802853575839051,0.7949684664009379,7908.792543833,MetricSpaceEmbedding,1.1,False
-0.8531898919024957,-0.04978612327289155,7908.792543833,MetricSpaceEmbedding,1.1,False
-0.422112148696391,-0.9907584549603727,8560.59178133,MetricSpaceEmbedding,1.1,False
-0.1460285886150922,0.82191069716967,8305.15559,MetricSpaceEmbedding,1.1,False
1.1849428804458724,1.5439752775288407,8305.4592105,MetricSpaceEmbedding,1.1,False
0.7906208778864617,-0.9865114422752543,5069.561053829,MetricSpaceEmbedding,1.1,False
0.8266142186718045,0.9653113818768502,8305.4592105,MetricSpaceEmbedding,1.1,False
-2.868915382570546,-0.048654134604871196,8305.4013555,MetricSpaceEmbedding,1.1,False
-1.9715618157101489,2.033845973760156,5727.773739333,MetricSpaceEmbedding,1.1,False
0.8059975679157353,1.2005558870661248,4139.439903996,MetricSpaceEmbedding,1.1,False
1.1279410953130482,-2.337633109968994,7607.648498,MetricSpaceEmbedding,1.1,False
2.2474327081511856,1.7011186274263526,9449.143676,MetricSpaceEmbedding,1.1,False
0.5286582663339183,0.0745900756782941,7908.098087833,MetricSpaceEmbedding,1.1,False
0.047455539199461445,-0.05185708008961788,9201.638556,MetricSpaceEmbedding,1.1,False
1.041414585833457,-3.636889071073543,5930.351459833,MetricSpaceEmbedding,1.1,False
-1.564681854487635,0.28669379408665585,7372.723207826,MetricSpaceEmbedding,1.1,False
0.13295448910548108,1.47844918621447,5627.773737333,MetricSpaceEmbedding,1.1,False
0.11186770194809985,-0.602783264418632,5727.773739333,MetricSpaceEmbedding,1.1,False
0.2573821918947887,-1.1255654956194276,7512.125877166,MetricSpaceEmbedding,1.1,False
1.6316993242962545,-2.3562571455734633,8305.4013555,MetricSpaceEmbedding,1.1,False
1.5560587148604321,0.4875310338926415,5627.773737333,MetricSpaceEmbedding,1.1,False
-2.547644309924815,1.0990138933224194,5826.940064,MetricSpaceEmbedding,1.1,False
-1.6826593400319678,2.9313119598610693,7607.648498,MetricSpaceEmbedding,1.1,False
1.0388341544170994,0.8377977745405999,7607.648498,MetricSpaceEmbedding,1.1,False
-2.9241060150937765,2.7062680521547304,9449.141676,MetricSpaceEmbedding,1.1,False
-3.3095362044893735,0.4905183056356023,8305.4013555,MetricSpaceEmbedding,1.1,False
1.6882989388185607,-0.9926131701163502,8206.292543833,MetricSpaceEmbedding,1.1,False
1.241195358778286,-1.9430138980036313,7908.792543833,MetricSpaceEmbedding,1.1,False
-1.3177810558395826,-0.13701025104831333,7512.125877166,MetricSpaceEmbedding,1.1,False
1.6510672628228988,0.6443209036044184,7908.792543833,MetricSpaceEmbedding,1.1,False
-0.2350361558461081,-0.8659100768634788,6221.143574996,MetricSpaceEmbedding,1.1,False
1.6709371845215342,-0.8116252026733723,7908.792543833,MetricSpaceEmbedding,1.1,False
-2.3957381313225437,-1.8823751317536608,5330.273737333,MetricSpaceEmbedding,1.1,False
1.0648722879548285,0.32982914300227084,12025.520309,MetricSpaceEmbedding,1.1,False
0.5864140936757625,0.3402062556357024,9749.21936,MetricSpaceEmbedding,1.1,False
1.3265735941935692,0.134707903187043,7908.792543833,MetricSpaceEmbedding,1.1,False
-1.387906216799612,-1.6133228438974596,5626.238385,MetricSpaceEmbedding,1.1,False
-0.929014927747181,-0.9035294354547677,10216.3768015,MetricSpaceEmbedding,1.1,False
2.3484728815035742,-1.6090097988746934,7908.792543833,MetricSpaceEmbedding,1.1,False
-0.07366388544224874,0.9371484416767769,7607.361545,MetricSpaceEmbedding,1.1,False
-0.34438317361498094,0.5868103022857216,8305.4592105,MetricSpaceEmbedding,1.1,False
-1.8299935690104037,-1.7364129598975337,8305.4592105,MetricSpaceEmbedding,1.1,False
2.861739947810022,-1.0560289274876178,9201.638556,MetricSpaceEmbedding,1.1,False
-3.2585949526682367,-0.14662019958368364,5430.347264333,MetricSpaceEmbedding,1.1,False
1.7789210840442475,-0.13418293759188007,8023.430275,MetricSpaceEmbedding,1.1,False
0.6928736227144385,-0.05710286813703721,8305.4592105,MetricSpaceEmbedding,1.1,False
-0.09205250903799682,-0.7934234302601402,5831.184793166,MetricSpaceEmbedding,1.1,False
-3.166888501591872,1.7418869375721995,5826.940406,MetricSpaceEmbedding,1.1,False
-1.469782662527577,0.292712421017769,5930.351459833,MetricSpaceEmbedding,1.1,False
-1.7467990807572968,0.9670196665771195,5628.607072666,MetricSpaceEmbedding,1.1,False
-1.2430009668471826,-0.022226862481692818,5826.940406,MetricSpaceEmbedding,1.1,False
2.301419292447627,-0.20651722378769205,8305.4592105,MetricSpaceEmbedding,1.1,False
0.3161803885382469,2.384567906773696,8305.4592105,MetricSpaceEmbedding,1.1,False
-1.344498951896741,-1.3312825184251604,7908.792543833,MetricSpaceEmbedding,1.1,False
0.396728024847201,-0.23429243334233107,8263.720739663,MetricSpaceEmbedding,1.1,False
-0.6255439854189669,1.143665394779122,7352.896056159,MetricSpaceEmbedding,1.1,False
1.6334194503832309,0.23335079963932578,7809.625877166,MetricSpaceEmbedding,1.1,False
0.46132170838398584,1.0937662536963895,8305.4592105,MetricSpaceEmbedding,1.1,False
-0.29101614104149626,1.0834216443934597,8252.8488065,MetricSpaceEmbedding,1.1,False
0.7856376690957798,1.95994734706736,8305.4592105,MetricSpaceEmbedding,1.1,False
-0.3428802524845836,-1.2199833092511747,7512.125877166,MetricSpaceEmbedding,1.1,False
-0.3957026539740395,-1.1847209838906796,7908.792543833,MetricSpaceEmbedding,1.1,False
0.24216049471522996,2.8887246716757,7908.792543833,MetricSpaceEmbedding,1.1,False
1.1670034635565572,0.9978980823031002,5830.483281666,MetricSpaceEmbedding,1.1,False
1.1696738450665543,-0.6221136253821974,7908.792543833,MetricSpaceEmbedding,1.1,False
-2.793946307827502,1.1424627021552076,9729.484004333,MetricSpaceEmbedding,1.1,False
1.0546199910160403,0.1072937777033049,7607.648498,MetricSpaceEmbedding,1.1,False
1.904261497939878,-2.323409340719382,7908.792543833,MetricSpaceEmbedding,1.1,False
2.944136117032178,-0.18259013680151098,5930.351459833,MetricSpaceEmbedding,1.1,False
0.5162792060272946,2.486897461753756,5826.940406,MetricSpaceEmbedding,1.1,False
2.85166552599986,-0.3476472461196094,8305.15559,MetricSpaceEmbedding,1.1,False
-2.1386246866230767,1.4323945890312977,7908.792543833,MetricSpaceEmbedding,1.1,False
2.5138829417501745,0.547003414905993,8305.4592105,MetricSpaceEmbedding,1.1,False
1.5936520324535492,0.09801270878331385,8305.4592105,MetricSpaceEmbedding,1.1,False
0.7938398340158013,2.5683151284908203,5430.273739333,MetricSpaceEmbedding,1.1,False
-1.3646531668261102,1.6500142194257266,7809.625877166,MetricSpaceEmbedding,1.1,False
0.386812584910626,0.914239094078207,5930.351459833,MetricSpaceEmbedding,1.1,False
-0.01567279404339474,0.6664407640947736,10251.595987,MetricSpaceEmbedding,1.1,False
0.6494395753881714,-1.2775495935665906,5527.773237333,MetricSpaceEmbedding,1.1,False
0.6861737416632049,0.8193891839039561,7817.115595499,MetricSpaceEmbedding,1.1,False
-2.151518419714428,2.181062027003355,7908.792543833,MetricSpaceEmbedding,1.1,False
-0.8395127573413237,-1.5602018681756935,8659.424671166,MetricSpaceEmbedding,1.1,False
0.15816131474618816,-0.8102235090438337,7607.648498,MetricSpaceEmbedding,1.1,False
0.2108408419468576,-2.2765777126979736,8305.4592105,MetricSpaceEmbedding,1.1,False
2.548471193752537,-0.7555507397021488,7908.792543833,MetricSpaceEmbedding,1.1,False
-1.3145867290777276,-0.70094137219608,7809.625877166,MetricSpaceEmbedding,1.1,False
-0.9168686032821816,-0.879173707027343,8305.4592105,MetricSpaceEmbedding,1.1,False
3.5745215044448506,0.610004736109455,8304.7647545,MetricSpaceEmbedding,1.1,False
2.1757801801529357,-2.4241642094677847,5727.773739333,MetricSpaceEmbedding,1.1,False
-0.3253918830334212,0.9445809448123144,9036.030349497,MetricSpaceEmbedding,1.1,False
1.1745250036232189,-1.1312741920529723,7908.792543833,MetricSpaceEmbedding,1.1,False
2.224154398358572,-1.080405945252919,5826.238887,MetricSpaceEmbedding,1.1,False
-1.3481063913540905,-1.871903182068335,7908.792543833,MetricSpaceEmbedding,1.1,False
1.5871763948123803,-0.16648988265677397,7512.125877166,MetricSpaceEmbedding,1.1,False
2.260375268853229,-1.5264610045020288,8205.591032333,MetricSpaceEmbedding,1.1,False
-1.5225984509827621,1.0954950076570737,7908.792543833,MetricSpaceEmbedding,1.1,False
-0.8951280818070091,2.679943865907684,10226.149720663,MetricSpaceEmbedding,1.1,False
-1.5794942859779029,1.7157106094040437,5626.939904,MetricSpaceEmbedding,1.1,False
2.8669602434591694,0.7785694619292444,7908.792543833,MetricSpaceEmbedding,1.1,False
-0.40610277235003395,2.042412151406648,5626.939904,MetricSpaceEmbedding,1.1,False
-2.355795348781035,1.1684283636526118,5331.107072666,MetricSpaceEmbedding,1.1,False
0.9876400615844979,0.1845646183349282,7412.655589999,MetricSpaceEmbedding,1.1,False
4.594371982915273,0.3236220023043902,8206.292543833,MetricSpaceEmbedding,1.1,False
3.8697637128743336,0.5447466295113059,7908.792543833,MetricSpaceEmbedding,1.1,False
-0.2748009628356558,-0.9511715807819101,8305.4592105,MetricSpaceEmbedding,1.1,False
1.286072350631825,-1.5917876753690687,7306.561712833,MetricSpaceEmbedding,1.1,False
-1.1696173574180844,1.120224658556673,7908.792543833,MetricSpaceEmbedding,1.1,False
-2.218873947607598,1.3714383228386684,9858.213845166,MetricSpaceEmbedding,1.1,False
2.29617334655545,-0.8046056074681772,5930.351459833,MetricSpaceEmbedding,1.1,False
0.6671403246975802,1.809245488781237,5527.773237333,MetricSpaceEmbedding,1.1,False
2.545551214279207,-1.5961163373968732,8213.384176833,MetricSpaceEmbedding,1.1,False
-1.282930169163763,2.274702544592441,8305.15559,MetricSpaceEmbedding,1.1,False
-0.6791688638622319,-0.35002934181392303,8304.757699,MetricSpaceEmbedding,1.1,False
-0.9122638206831227,-0.11989830883591608,8305.4592105,MetricSpaceEmbedding,1.1,False
-0.744257498441862,0.8390560513225406,7607.648498,MetricSpaceEmbedding,1.1,False
0.46079364704164,-1.8048444393738632,7816.717510166,MetricSpaceEmbedding,1.1,False
0.7596088368015992,1.5363140370578956,8305.4592105,MetricSpaceEmbedding,1.1,False
-1.7895668062606367,-1.5904742519416613,8206.292543833,MetricSpaceEmbedding,1.1,False
2.4407682165036153,0.09186677297165857,7908.792543833,MetricSpaceEmbedding,1.1,False
1.4834404693761745,1.539787179032064,5626.939904,MetricSpaceEmbedding,1.1,False
-0.26771877883290696,0.02930338073370259,8858.479347163,MetricSpaceEmbedding,1.1,False
2.5357081446980136,-0.8547459408397264,8305.4592105,MetricSpaceEmbedding,1.1,False
0.22998328255793565,-0.5288439830682911,9639.727554166,MetricSpaceEmbedding,1.1,False
2.0641309974238435,-0.19587048378283495,11509.098515666,MetricSpaceEmbedding,1.1,False
-2.48052251865716,2.8025212206273538,9458.292063666,MetricSpaceEmbedding,1.1,False
-1.9873757400818461,-1.817779584015076,7908.488923333,MetricSpaceEmbedding,1.1,False
0.3271137432206925,1.1141012948470184,7809.625877166,MetricSpaceEmbedding,1.1,False
1.8347496624890538,0.43965245127553326,5626.939904,MetricSpaceEmbedding,1.1,False
-0.4709057045748224,1.2996577346033695,10033.0217215,SymmetryEmbedding,1.3,True
-0.45038025257088765,1.2486179422970023,8009.921467166,SymmetryEmbedding,1.3,True
-0.5231615821696479,1.3235885142529866,7908.098087833,SymmetryEmbedding,1.3,True
-0.4719567625824453,1.3368614401484828,9533.7855805,SymmetryEmbedding,1.3,True
-0.5023862615844186,1.2720133489390095,7821.106901666,SymmetryEmbedding,1.3,True
-0.3706900460485571,1.168337429771401,7908.792543833,SymmetryEmbedding,1.3,True
-0.45032416857520036,1.2484878894116365,7607.648498,SymmetryEmbedding,1.3,True
-0.3911091425952134,1.2193590849760434,8305.15559,SymmetryEmbedding,1.3,True
-0.38208831972504875,1.1450629226776738,5434.489122999,SymmetryEmbedding,1.3,True
-0.5203637499571061,1.1197876015604284,4933.680595666,SymmetryEmbedding,1.3,True
-0.36026092910467794,1.261308469425082,7512.068022166,SymmetryEmbedding,1.3,True
-0.38773089672375693,1.3181778634553118,9846.693936333,SymmetryEmbedding,1.3,True
-0.5654856721522173,1.20380806212934,5533.684793166,SymmetryEmbedding,1.3,True
-0.5227460554119059,1.323247550509063,8304.757699,SymmetryEmbedding,1.3,True
-0.43939438740711567,1.341144389842278,5512.401877166,SymmetryEmbedding,1.3,True
-0.6673429286304532,1.3726175362404684,5727.773739333,SymmetryEmbedding,1.3,True
-0.5771582138087232,1.1810673606942594,5333.684291166,SymmetryEmbedding,1.3,True
-0.4725157676431194,1.3366701522514701,8358.308342663,SymmetryEmbedding,1.3,True
-0.48223453713751957,1.276672193075749,7412.959210499,SymmetryEmbedding,1.3,True
-0.3925636475317799,1.2564518179204154,7465.732910496,SymmetryEmbedding,1.3,True
-0.398707884468029,1.1262900484612566,5527.773237333,SymmetryEmbedding,1.3,True
-0.47260218132548987,1.336858940697541,5727.773739333,SymmetryEmbedding,1.3,True
-0.317565387465699,1.0088600488425201,7171.51843266,SymmetryEmbedding,1.3,True
-0.3819588024609644,1.1448816037142802,7809.625877166,SymmetryEmbedding,1.3,True
-0.665564309051122,1.3354517848308904,5929.649948333,SymmetryEmbedding,1.3,True
-0.39715050941585717,1.0892123067782575,7809.625877166,SymmetryEmbedding,1.3,True
-0.3912712808094037,1.2194256859908532,11625.3488085,SymmetryEmbedding,1.3,True
-0.667615137439339,1.3725887370175383,5727.773739333,SymmetryEmbedding,1.3,True
-0.39704074371638864,1.0891239325010444,7908.792543833,SymmetryEmbedding,1.3,True
-0.37068955796492137,1.168151215071322,7908.098087833,SymmetryEmbedding,1.3,True
-0.47068724553691094,1.3001136488077993,8305.4592105,SymmetryEmbedding,1.3,True
-0.59393719962287,1.3304360345577146,5413.929666499,SymmetryEmbedding,1.3,True
-0.45014438308923976,1.248823963216123,9433.7875785,SymmetryEmbedding,1.3,True
-0.6770273598865625,1.3123859448640771,5831.184793166,SymmetryEmbedding,1.3,True
-0.48200041541504896,1.2768443984137683,7809.625877166,SymmetryEmbedding,1.3,True
-0.31961173827212236,1.2143340919908,7809.568022166,SymmetryEmbedding,1.3,True
-0.502189967932822,1.272410849203994,7908.792543833,SymmetryEmbedding,1.3,True
-0.3874922930507333,1.3181133067274835,7606.9469865,SymmetryEmbedding,1.3,True
-0.665444571426247,1.3356081237962418,5930.351459833,SymmetryEmbedding,1.3,True
-0.5229148559749586,1.323239787547642,8304.757699,SymmetryEmbedding,1.3,True
-0.5824990150536535,1.353384246944074,5626.882049,SymmetryEmbedding,1.3,True
-0.47089149482854126,1.2999062085599304,5826.940406,SymmetryEmbedding,1.3,True
-0.39669555678729784,1.089387334079214,7908.488923333,SymmetryEmbedding,1.3,True
-0.47231743252039377,1.336826514814247,5727.773739333,SymmetryEmbedding,1.3,True
-0.4723770629622252,1.3366065589691205,5527.773237333,SymmetryEmbedding,1.3,True
-0.45031234624542954,1.2486197533125551,7908.792543833,SymmetryEmbedding,1.3,True
-0.5784940886733032,1.2181263969331855,5231.940405999,SymmetryEmbedding,1.3,True
-0.3765835079375296,1.0377138515527464,5726.940404,SymmetryEmbedding,1.3,True
-0.3970407342032465,1.0891114808658195,7564.776621163,SymmetryEmbedding,1.3,True
-0.3972291380868697,1.0892715541160682,7908.792543833,SymmetryEmbedding,1.3,True
-0.4823472499812502,1.2768837613876831,8206.292543833,SymmetryEmbedding,1.3,True
-0.4704658202204307,1.2996444281383643,9933.8647795,SymmetryEmbedding,1.3,True
-0.39101062861625846,1.2196738772144902,8305.15559,SymmetryEmbedding,1.3,True
-0.4723276907743885,1.3367683161561228,5727.773739333,SymmetryEmbedding,1.3,True
-0.4707862480368856,1.2999543904030824,8304.7647545,SymmetryEmbedding,1.3,True
-0.4492976501114046,1.1125786597320966,7908.792543833,SymmetryEmbedding,1.3,True
-0.6582943142651355,1.2985306727874313,5231.940405999,SymmetryEmbedding,1.3,True
-0.47066403319932737,1.3001897769620665,8305.15559,SymmetryEmbedding,1.3,True
-0.4707773242098303,1.2997353680382489,9487.694146663,SymmetryEmbedding,1.3,True
-0.31420543712849935,1.1068289864096443,5309.685277333,SymmetryEmbedding,1.3,True
-0.4706268950284497,1.3001876513002035,9240.613548663,SymmetryEmbedding,1.3,True
-0.470998213375781,1.3000367337394971,8305.4013555,SymmetryEmbedding,1.3,True
-0.47250330535012086,1.3368090351379391,5826.940406,SymmetryEmbedding,1.3,True
-0.4707573592498217,1.2999501514755214,8305.4592105,SymmetryEmbedding,1.3,True
