trace,mappings_cached,estimated_total_time,representation_init_time,time_simulating,time_representation,mapper,processes_in_task,tgff,kpn,mappings_evaluated,platform,mapper.random_seed,representation,log_level,best_mapping_time
tgff_reader,9,1.6839871406555176,0.010403919965028763,0.24696721599775628,0.9094969010011482,tabu_search,4,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,322,exynos,5,SymmetryEmbedding,ERROR,0.002251
tgff_reader,0,2.339979887008667,0.008702771738171577,0.3382522329866333,0.5949487899997621,tabu_search,5,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,341,exynos,9,MetricSpaceEmbedding,ERROR,0.002571429
tgff_reader,33,10.687931060791016,0.008638892322778702,0.3524311770024724,0.5725859820022379,genetic,7,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,229,exynos,9,MetricSpaceEmbedding,ERROR,0.011476
tgff_reader,22226,651.0193755626678,597.1738037634641,2.006493960990064,112.69918773500831,gradient_descent,4,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,1729,mppa_coolidge,7,SymmetryEmbedding,ERROR,10.002000999
tgff_reader,81,0.5399959087371826,6.826594471931458e-05,0.10382247400184497,0.029664984001101402,gradient_descent,4,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,154,exynos,8,SimpleVector,ERROR,0.008051
tgff_reader,0,602.3232681751251,600.395656619221,0.3021808509999995,1.027198649942875,random_walk,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_6}",tgff_reader,300,mppa_coolidge,9,SymmetryEmbedding,ERROR,3.334383333
tgff_reader,82,1.0919864177703857,7.763877511024475e-05,0.1757920079980977,0.052905164997355314,genetic,5,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,190,exynos,3,SimpleVector,ERROR,0.00284976
tgff_reader,85,5.563957452774048,0.010299012064933777,0.14940731099159166,0.8227504609767493,genetic,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",tgff_reader,180,exynos,3,SymmetryEmbedding,ERROR,0.002571429
tgff_reader,0,4.29196572303772,0.3621068112552166,0.35360113671049476,1.1188035698141903,tabu_search,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_3}",tgff_reader,391,mppa_coolidge,9,MetricSpaceEmbedding,ERROR,6.668266666
tgff_reader,244,0.9679927825927734,0.12164751999080181,0.01582733541727066,0.11042641126550734,genetic,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_3}",tgff_reader,17,mppa_coolidge,2,Symmetries,ERROR,6.674717166
tgff_reader,123,0.9479928016662598,0.008824596181511879,0.0726838180089544,0.4464841579865606,tabu_search,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",tgff_reader,202,exynos,6,MetricSpaceEmbedding,ERROR,0.001649
tgff_reader,0,2.4359805583953857,0.00020570680499076843,0.7518734439999999,0.45183354898472317,random_walk,9,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_2}",tgff_reader,300,mppa_coolidge,7,SimpleVector,ERROR,1312.503506
tgff_reader,0,2.099982738494873,8.201226592063904e-05,0.3231133060000001,0.041034440000657924,random_walk,5,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,300,exynos,9,SimpleVector,ERROR,0.807070189
tgff_reader,60,27.00378441810608,0.3699042145162821,0.24981630209367722,1.145186144975014,genetic,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,199,mppa_coolidge,4,MetricSpaceEmbedding,ERROR,12.505654999
tgff_reader,210,3.187976598739624,0.01014605164527893,0.023332720003963914,0.6166925939905923,genetic,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_6}",tgff_reader,55,exynos,6,SymmetryEmbedding,ERROR,0.001649
tgff_reader,0,2.307978391647339,0.36479941196739674,0.349835115,0.895508695859462,random_walk,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_4}",tgff_reader,300,mppa_coolidge,10,MetricSpaceEmbedding,ERROR,408.7715505
tgff_reader,3,0.4999964237213135,0.010990597307682037,0.004825198011531029,0.03222465999715496,simulated_annealing,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",tgff_reader,12,exynos,1,SymmetryEmbedding,ERROR,0.002768377
tgff_reader,0,1.7319836616516113,0.0002014264464378357,0.35399701899999997,0.11208039289340377,random_walk,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_4}",tgff_reader,300,mppa_coolidge,10,SimpleVector,ERROR,408.7715505
tgff_reader,0,1.7519869804382324,0.00020825117826461792,0.36073153300000005,0.11267961701378226,random_walk,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_3}",tgff_reader,300,mppa_coolidge,5,SimpleVector,ERROR,12.091383833
tgff_reader,41,1.359987735748291,0.00016614794731140137,0.32787969522178173,0.18520456703845412,tabu_search,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",tgff_reader,331,mppa_coolidge,3,SimpleVector,ERROR,1200.0120305
tgff_reader,3034,8.999933004379272,0.12121784687042236,0.06588675384409726,2.3089490152779035,simulated_annealing,5,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,57,mppa_coolidge,8,Symmetries,ERROR,801.2515505
tgff_reader,0,1094.214189529419,597.6789861973375,3.3381686042339425,13.206783073794213,simulated_annealing,6,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,2284,mppa_coolidge,2,SymmetryEmbedding,ERROR,413.336545832
tgff_reader,9998,609.7990543842316,596.7290860749781,0.2436629557492323,34.49082224792801,gradient_descent,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",tgff_reader,277,mppa_coolidge,7,SymmetryEmbedding,ERROR,3.334333833
tgff_reader,42,13.411896228790283,0.01027725636959076,0.4605248670000037,0.9524247070039564,genetic,9,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_2}",tgff_reader,231,exynos,4,SymmetryEmbedding,ERROR,0.013653949
tgff_reader,434,0.5759952068328857,0.11990722268819809,0.008921531029045582,0.10433236765675247,tabu_search,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",tgff_reader,13,mppa_coolidge,2,Symmetries,ERROR,3.334333833
tgff_reader,0,0.8439936637878418,0.008961832150816917,0.140732543,0.3637187670028652,random_walk,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",tgff_reader,300,exynos,9,MetricSpaceEmbedding,ERROR,0.002049234
tgff_reader,7925,22.127816438674927,0.12285695597529411,0.12676521961111575,6.181575679220259,simulated_annealing,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,112,mppa_coolidge,2,Symmetries,ERROR,12.502099999
tgff_reader,0,2.143984079360962,0.3638374265283346,0.30676792800000025,0.7007885158527642,random_walk,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",tgff_reader,300,mppa_coolidge,5,MetricSpaceEmbedding,ERROR,3.349833833
tgff_reader,73,0.9519925117492676,6.931275129318237e-05,0.1277538619833649,0.03608847401847015,genetic,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,186,exynos,6,SimpleVector,ERROR,0.0023025
tgff_reader,5469,12.867909669876099,0.12185435183346272,0.03251012600958347,2.4397082990035415,simulated_annealing,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_3}",tgff_reader,36,mppa_coolidge,8,Symmetries,ERROR,6.668167666
tgff_reader,248,0.6919922828674316,0.001402188092470169,0.14005360899864172,0.08468289600386925,tabu_search,5,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,151,exynos,6,Symmetries,ERROR,0.00284976
tgff_reader,0,1.8719823360443115,0.12324795499444008,0.33890523899999997,0.11003191187046468,random_walk,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_4}",tgff_reader,300,mppa_coolidge,7,Symmetries,ERROR,408.7715505
tgff_reader,543,26.88377809524536,0.00018144212663173676,6.589718457311392,3.022844915976748,simulated_annealing,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,4464,mppa_coolidge,9,SimpleVector,ERROR,406.673547166
tgff_reader,0,2.2039899826049805,0.008990030735731125,0.3944055089596077,0.6627941929946246,tabu_search,6,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",tgff_reader,341,exynos,1,MetricSpaceEmbedding,ERROR,0.004357144
tgff_reader,585,0.35199737548828125,0.0014122352004051208,0.0034672249930736143,0.06149388298581471,tabu_search,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",tgff_reader,10,exynos,3,Symmetries,ERROR,0.001649
tgff_reader,0,1.119990348815918,0.010441524907946587,0.39893377900000015,0.8501817590004066,random_walk,6,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,300,exynos,9,SymmetryEmbedding,ERROR,0.005237949
tgff_reader,0,0.8719921112060547,0.0015371963381767273,0.2934823569999999,0.05178310600058467,random_walk,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,300,exynos,8,Symmetries,ERROR,0.00429202
tgff_reader,0,3.479973077774048,0.008812185376882553,0.778232754003966,0.8589677939999092,tabu_search,9,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_2}",tgff_reader,411,exynos,7,MetricSpaceEmbedding,ERROR,0.104302446
tgff_reader,221,0.7439937591552734,0.0014702193439006805,0.180482377005319,0.09755546499764023,gradient_descent,6,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,170,exynos,3,Symmetries,ERROR,0.013257143
tgff_reader,0,0.8279938697814941,0.008717119693756104,0.11717893899999995,0.35722058299870696,random_walk,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",tgff_reader,300,exynos,2,MetricSpaceEmbedding,ERROR,0.0020005
tgff_reader,3925,11.655913352966309,0.12109245732426643,0.1273407784756273,2.964977170689963,simulated_annealing,5,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,111,mppa_coolidge,9,Symmetries,ERROR,805.835383833
tgff_reader,78,0.33199572563171387,0.0014327820390462875,0.030563026004529092,0.02115894900271087,gradient_descent,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_3}",tgff_reader,46,exynos,4,Symmetries,ERROR,0.029175714
tgff_reader,66,6.999961614608765,0.010929146781563759,0.21485909100920253,0.888021897996623,genetic,5,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",tgff_reader,206,exynos,8,SymmetryEmbedding,ERROR,0.003281143
tgff_reader,5000,13.519885063171387,0.12247497588396072,0.08027726027648896,3.159041233244352,simulated_annealing,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_3}",tgff_reader,84,mppa_coolidge,8,Symmetries,ERROR,10.018139999
tgff_reader,120,0.8039944171905518,0.0020004063844680786,0.20883722399889848,0.06918248700026197,tabu_search,6,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,202,exynos,1,Symmetries,ERROR,0.004250001
tgff_reader,168,0.8799953460693359,0.0014241952449083328,0.08461621799870045,0.05315948000134085,genetic,5,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",tgff_reader,95,exynos,10,Symmetries,ERROR,0.003281143
tgff_reader,0,0.8999907970428467,0.001499071717262268,0.37319317099999993,0.06022802500046964,random_walk,5,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,300,exynos,3,Symmetries,ERROR,0.214404137
tgff_reader,0,3.551971435546875,0.12231632135808468,0.4155601379999998,0.15305968499160372,random_walk,4,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,300,mppa_coolidge,8,Symmetries,ERROR,27.507050001
tgff_reader,11,0.3439972400665283,0.00017267465591430664,0.020422424422577024,0.00863032485358417,gradient_descent,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",tgff_reader,28,mppa_coolidge,3,SimpleVector,ERROR,3.349883333
tgff_reader,9,0.2759978771209717,0.00010006316006183624,0.006236735996935749,0.002278621992445551,simulated_annealing,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",tgff_reader,19,exynos,8,SimpleVector,ERROR,0.001649
tgff_reader,0,0.7599942684173584,7.589533925056458e-05,0.25428575699999983,0.03301177299999836,random_walk,4,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,300,exynos,6,SimpleVector,ERROR,0.0027745
tgff_reader,0,601.116052865982,594.9698899034411,0.4955668340116972,2.0340330859908136,tabu_search,6,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,351,mppa_coolidge,7,SymmetryEmbedding,ERROR,413.336500832
tgff_reader,0,4.515963792800903,0.12313319742679596,0.705539308,0.4233003870176617,random_walk,9,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_2}",tgff_reader,300,mppa_coolidge,3,Symmetries,ERROR,1238.089477667
tgff_reader,65,629.5109450817108,598.2508444022387,0.27025425725150853,1.5301566835260019,genetic,5,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,195,mppa_coolidge,5,SymmetryEmbedding,ERROR,509.344266666
tgff_reader,159,0.8519926071166992,0.0013769138604402542,0.0900133499999356,0.05369511202115973,genetic,5,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,103,exynos,8,Symmetries,ERROR,0.002571429
tgff_reader,113,1.0119926929473877,0.008898559957742691,0.09146445501392009,0.4484578409974347,tabu_search,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",tgff_reader,223,exynos,3,MetricSpaceEmbedding,ERROR,0.001649
tgff_reader,265,1.0279924869537354,0.12155822105705738,0.013711670879274607,0.12164769507944584,genetic,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_3}",tgff_reader,18,mppa_coolidge,8,Symmetries,ERROR,6.674717166
tgff_reader,65,5.967954397201538,0.011033711954951286,0.16749598699789203,0.8487290819939517,genetic,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",tgff_reader,204,exynos,1,SymmetryEmbedding,ERROR,0.002323
tgff_reader,2905,1.6199860572814941,0.00915227085351944,0.07138058500274241,3.8416462689856417,gradient_descent,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",tgff_reader,185,exynos,9,MetricSpaceEmbedding,ERROR,0.002768377
tgff_reader,46,0.5039970874786377,0.12171987630426884,0.02084087929688394,0.027989000314846635,gradient_descent,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_3}",tgff_reader,23,mppa_coolidge,10,Symmetries,ERROR,6.674766666
tgff_reader,14382,36.17974019050598,0.36964123882353306,2.84673746495888,49.57593077351339,gradient_descent,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_4}",tgff_reader,2733,mppa_coolidge,6,MetricSpaceEmbedding,ERROR,6.668167666
tgff_reader,0,35.351723194122314,0.011854436248540878,0.9353424769833509,1.3884316760040747,simulated_annealing,9,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_2}",tgff_reader,457,exynos,10,SymmetryEmbedding,ERROR,0.112656143
tgff_reader,0,1.0199916362762451,0.010805139318108559,0.3386972270000001,0.7958665309997741,random_walk,5,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,300,exynos,6,SymmetryEmbedding,ERROR,3.343411611
tgff_reader,90,0.6519937515258789,0.0014616288244724274,0.12154853400000852,0.05716290200143703,gradient_descent,7,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,84,exynos,7,Symmetries,ERROR,1.171357643
tgff_reader,8,0.791994571685791,0.010723941028118134,0.010174891005590325,0.06444256100076018,simulated_annealing,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_4}",tgff_reader,14,exynos,1,SymmetryEmbedding,ERROR,0.003071929
tgff_reader,383,46.07160687446594,0.00016363896429538727,8.43717986898264,5.87004031118704,simulated_annealing,5,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",tgff_reader,7321,mppa_coolidge,7,SimpleVector,ERROR,806.669266666
tgff_reader,1698,1.2719905376434326,0.010595709085464478,0.04630354800412391,3.942937289008114,gradient_descent,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_6}",tgff_reader,117,exynos,10,SymmetryEmbedding,ERROR,0.002768377
tgff_reader,15,137.82292652130127,0.36596802808344364,1.5275959628634155,4.224662808002904,simulated_annealing,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_6}",tgff_reader,1833,mppa_coolidge,1,MetricSpaceEmbedding,ERROR,3.334383333
tgff_reader,0,0.8479928970336914,0.0015733800828456879,0.33552799500000025,0.05258296899955894,random_walk,5,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,300,exynos,5,Symmetries,ERROR,1.985619877
tgff_reader,3,1.7759835720062256,0.010080356150865555,0.27233970800261886,0.9161045529999683,tabu_search,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,318,exynos,9,SymmetryEmbedding,ERROR,0.002376
tgff_reader,0,2.0599851608276367,0.00019519031047821045,0.5365605369999997,0.25500141095835716,random_walk,5,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,300,mppa_coolidge,4,SimpleVector,ERROR,1014.344266668
tgff_reader,0,4.6839659214019775,0.1230079960078001,0.4799665239999994,0.24125992506742477,random_walk,5,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,300,mppa_coolidge,10,Symmetries,ERROR,1307.918766667
tgff_reader,0,9.203922033309937,0.3616381734609604,0.2799277650000027,0.6953664480242878,random_walk,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",tgff_reader,300,mppa_coolidge,4,MetricSpaceEmbedding,ERROR,3.334383333
tgff_reader,0,1.0519905090332031,0.010569127276539803,0.2987205329999997,0.7947238820015627,random_walk,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,300,exynos,3,SymmetryEmbedding,ERROR,0.004109234
tgff_reader,0,0.8879930973052979,0.009022053331136703,0.2608896070000002,0.4702034110000568,random_walk,4,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,300,exynos,4,MetricSpaceEmbedding,ERROR,0.002952572
tgff_reader,0,0.7399940490722656,0.008941924199461937,0.05423841100000001,0.17901989900019544,random_walk,1,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,300,exynos,8,MetricSpaceEmbedding,ERROR,0.0015065
tgff_reader,251,0.73199462890625,0.010386830195784569,0.023597381990839494,0.7402273150037217,tabu_search,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",tgff_reader,60,exynos,5,SymmetryEmbedding,ERROR,0.001649
tgff_reader,585,0.363997220993042,0.0015509072691202164,0.0035190720082027838,0.06220094702075585,tabu_search,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",tgff_reader,10,exynos,3,Symmetries,ERROR,0.001649
tgff_reader,0,1.9639787673950195,0.010239534080028534,0.3424550980125787,0.9267567649931152,tabu_search,5,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,311,exynos,8,SymmetryEmbedding,ERROR,0.00284976
tgff_reader,0,0.9279921054840088,0.0015580765902996063,0.3988884960000001,0.06868161599959421,random_walk,6,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,300,exynos,7,Symmetries,ERROR,0.009065617
tgff_reader,49,7.323913097381592,0.008686106652021408,0.2228110350024508,0.48064378097842564,genetic,5,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,209,exynos,8,MetricSpaceEmbedding,ERROR,0.00284976
tgff_reader,156,1.6519827842712402,0.0001700073480606079,0.19369855662807822,0.25236059713643044,simulated_annealing,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,181,mppa_coolidge,10,SimpleVector,ERROR,1003.338438333
tgff_reader,7,1.759983777999878,0.010075749829411507,0.26723870900605107,0.9104152809977677,tabu_search,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,314,exynos,3,SymmetryEmbedding,ERROR,0.002928572
tgff_reader,0,53.62364482879639,0.36253841407597065,0.4808102115057409,1.2743653745856136,simulated_annealing,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_3}",tgff_reader,475,mppa_coolidge,8,MetricSpaceEmbedding,ERROR,6.668266666
tgff_reader,19008,17.087862730026245,0.008643880486488342,3.4063138449990333,36.575730116999694,gradient_descent,5,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,2117,exynos,7,MetricSpaceEmbedding,ERROR,0.008176
tgff_reader,0,605.6511363983154,599.7463953401893,0.419891743000002,1.434834401938133,random_walk,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,300,mppa_coolidge,6,SymmetryEmbedding,ERROR,3910.276233834
tgff_reader,3891,3.3399744033813477,0.010550947859883308,0.2532817809993421,10.783457580002505,gradient_descent,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,324,exynos,8,SymmetryEmbedding,ERROR,0.0081025
tgff_reader,1,1.7959864139556885,0.010338272899389267,0.03579592800087994,0.13753361700946698,simulated_annealing,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",tgff_reader,45,exynos,9,SymmetryEmbedding,ERROR,0.026257286
tgff_reader,298,0.7079946994781494,0.12128132209181786,0.03055223304545507,0.17938681805389933,tabu_search,4,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,33,mppa_coolidge,5,Symmetries,ERROR,406.673217666
tgff_reader,0,605.2876324653625,597.7462397199124,0.5697850093711168,2.3057928889174946,tabu_search,7,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,341,mppa_coolidge,1,SymmetryEmbedding,ERROR,705.26605
tgff_reader,0,2.0719854831695557,0.1246523093432188,0.4374329740000003,0.1967762290732935,random_walk,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,300,mppa_coolidge,9,Symmetries,ERROR,27.085588333
tgff_reader,0,7.371931076049805,0.1223161406815052,0.3979379660000026,0.15388771600555629,random_walk,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_3}",tgff_reader,300,mppa_coolidge,3,Symmetries,ERROR,7401.35814
tgff_reader,57,1.1239898204803467,7.784925401210785e-05,0.18341261001296516,0.04423023299750639,genetic,5,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,209,exynos,9,SimpleVector,ERROR,0.002571429
tgff_reader,0,0.7839946746826172,0.008810222148895264,0.014318614001240348,0.038640336992102675,simulated_annealing,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_3}",tgff_reader,22,exynos,5,MetricSpaceEmbedding,ERROR,0.002571429
tgff_reader,7468,6.631959438323975,0.008958308026194572,0.6667846470009983,14.199881985000502,gradient_descent,5,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",tgff_reader,652,exynos,6,MetricSpaceEmbedding,ERROR,0.005784474
tgff_reader,75,0.5679953098297119,0.12367451563477516,0.030450958758592606,0.06065429002046585,gradient_descent,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,33,mppa_coolidge,1,Symmetries,ERROR,10.022949999
tgff_reader,46,8.607926607131958,0.009550841525197029,0.29148580598121043,0.5227057519950904,genetic,6,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",tgff_reader,217,exynos,2,MetricSpaceEmbedding,ERROR,0.0078005
tgff_reader,212,2.983977794647217,0.010232100263237953,0.020771575003891485,0.6076245530421147,genetic,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_6}",tgff_reader,49,exynos,7,SymmetryEmbedding,ERROR,0.001649
tgff_reader,0,0.9119932651519775,0.010497845709323883,0.12327550299999998,0.6514568880011211,random_walk,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",tgff_reader,300,exynos,10,SymmetryEmbedding,ERROR,0.001649
tgff_reader,467,0.40399694442749023,0.00011355802416801453,0.022100604994193418,0.03312049703163211,tabu_search,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",tgff_reader,68,exynos,6,SimpleVector,ERROR,0.001649
tgff_reader,0,1.0359904766082764,0.01076798141002655,0.29046316800000027,0.79152034100116,random_walk,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,300,exynos,5,SymmetryEmbedding,ERROR,0.004048
tgff_reader,86,0.5879952907562256,6.771087646484375e-05,0.12068318400270073,0.030973206003181986,gradient_descent,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_1}",tgff_reader,178,exynos,4,SimpleVector,ERROR,0.010815214
tgff_reader,3,2.015986442565918,0.0001666732132434845,0.5766084429851617,0.39120157902652863,tabu_search,6,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,438,mppa_coolidge,8,SimpleVector,ERROR,810.003255499
tgff_reader,2876,21.427913427352905,0.00016352348029613495,2.080682009924203,2.340734071098268,simulated_annealing,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_3}",tgff_reader,2604,mppa_coolidge,8,SimpleVector,ERROR,6.668167666
tgff_reader,52,28.475772619247437,0.36223501712083817,2.832703311694786,1.228211987647228,genetic,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",tgff_reader,225,mppa_coolidge,5,MetricSpaceEmbedding,ERROR,409.172272166
tgff_reader,2905,1.5879881381988525,0.009028097614645958,0.07062172600242936,3.8438951070056646,gradient_descent,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_6}",tgff_reader,185,exynos,9,MetricSpaceEmbedding,ERROR,0.002768377
tgff_reader,0,1.1439909934997559,0.008823355659842491,0.6037726760000001,0.6369396489999417,random_walk,9,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_2}",tgff_reader,300,exynos,10,MetricSpaceEmbedding,ERROR,0.025741553
tgff_reader,3891,3.327974557876587,0.010513756424188614,0.2555598639972628,10.729789094002626,gradient_descent,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",tgff_reader,324,exynos,8,SymmetryEmbedding,ERROR,0.008123
tgff_reader,451,0.8399930000305176,0.00017508864402770996,0.11046318174339831,0.13851260184310377,tabu_search,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",tgff_reader,156,mppa_coolidge,10,SimpleVector,ERROR,3.349833833
tgff_reader,0,3.1799769401550293,0.3650783561170101,0.2569643931929022,0.8188649096991867,tabu_search,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",tgff_reader,361,mppa_coolidge,1,MetricSpaceEmbedding,ERROR,3.334383333
