x,y,runtime,representation,representation.target_distortion,representation.extra_dimensions
-3.5190405830465883,6.511688262110868,76.090862418,SymmetryEmbedding,1.2,True
-2.197306293717026,8.30784354189186,70.360762144,SymmetryEmbedding,1.2,True
-3.7230743251884943,6.552495293677001,38.002193776,SymmetryEmbedding,1.2,True
-3.0970300876049563,5.748750612504323,73.001841631,SymmetryEmbedding,1.2,True
-4.33731477103781,5.717313929608549,36.874718357,SymmetryEmbedding,1.2,True
-2.8506946873177545,7.72125934097481,41.410145928,SymmetryEmbedding,1.2,True
-3.621069581433508,4.972977478337824,36.998201713,SymmetryEmbedding,1.2,True
-2.4737553061729782,6.439245886584709,73.138767564,SymmetryEmbedding,1.2,True
-4.142363414200645,8.05888427891328,39.43178643,SymmetryEmbedding,1.2,True
-2.9883485205344287,6.190363980385257,70.288760997,SymmetryEmbedding,1.2,True
-3.7895945178635664,6.673670391899762,45.217554072,SymmetryEmbedding,1.2,True
-2.268525241378377,5.449954484147166,41.015085643,SymmetryEmbedding,1.2,True
-5.456201609576498,8.405570679254032,73.075269277,SymmetryEmbedding,1.2,True
-0.9046317440407227,7.223575539582256,46.04132907,SymmetryEmbedding,1.2,True
-5.461302561275157,7.076875824666192,79.244110278,SymmetryEmbedding,1.2,True
-1.9571749863721755,5.59499861808411,40.769093644,SymmetryEmbedding,1.2,True
-2.5583581980406582,6.485898348004407,37.065321569,SymmetryEmbedding,1.2,True
-2.8774126503247546,8.27296757412976,38.581992356,SymmetryEmbedding,1.2,True
-2.3406303891386715,6.270941045086869,37.829846998,SymmetryEmbedding,1.2,True
-4.293814495142028,6.33330858902216,52.067420357,SymmetryEmbedding,1.2,True
-4.238185340978642,6.928335283870904,43.932690929,SymmetryEmbedding,1.2,True
-3.7059738267563347,7.2096401937130254,73.776647351,SymmetryEmbedding,1.2,True
-6.207747648208145,6.898637133015695,39.359301145,SymmetryEmbedding,1.2,True
-5.245952956888753,7.22042414567537,70.297403855,SymmetryEmbedding,1.2,True
-0.4744221643818886,4.5992877520695385,46.554663284,SymmetryEmbedding,1.2,True
-2.6226955947718786,7.5912913132742865,70.360762144,SymmetryEmbedding,1.2,True
-4.636239847964011,5.95558132719345,39.358963865,SymmetryEmbedding,1.2,True
-1.579528943815168,7.260364357170693,48.206607493,SymmetryEmbedding,1.2,True
-5.468701803342013,7.373327497125398,70.295564567,SymmetryEmbedding,1.2,True
-4.165915972910439,5.705802328427713,41.134395143,SymmetryEmbedding,1.2,True
-0.7975241442046234,6.463875462415484,45.283548784,SymmetryEmbedding,1.2,True
-1.8653975315510865,6.020091164071248,70.297205424,SymmetryEmbedding,1.2,True
-2.60771190237007,6.547726807914058,71.428358563,SymmetryEmbedding,1.2,True
-4.089023347506549,8.265423912752386,73.061443559,SymmetryEmbedding,1.2,True
-3.18985635475744,7.385694226316809,71.83431907,SymmetryEmbedding,1.2,True
-1.9038712831538063,5.5546195369408835,51.233328643,SymmetryEmbedding,1.2,True
-2.410135519039547,5.1332064835979,46.895550499,SymmetryEmbedding,1.2,True
-5.2282937378703025,5.713014287062591,36.877421857,SymmetryEmbedding,1.2,True
-2.720133637402903,7.764414071158777,70.356728426,SymmetryEmbedding,1.2,True
-1.9571538175053604,5.875300904285099,52.606479429,SymmetryEmbedding,1.2,True
-2.6926764550465405,7.168539133141417,74.264228562,SymmetryEmbedding,1.2,True
-4.10399422968572,6.958889557183357,70.302506641,SymmetryEmbedding,1.2,True
-4.184009822300403,6.0999915502445115,39.423701288,SymmetryEmbedding,1.2,True
-5.1588953211822055,6.287480856713242,39.774525149,SymmetryEmbedding,1.2,True
-2.6021614291169257,7.090604881317816,38.133909423,SymmetryEmbedding,1.2,True
-3.7821727726840133,6.439943992703406,39.357265428,SymmetryEmbedding,1.2,True
-4.230539190553479,6.073707037710493,33.923630714,SymmetryEmbedding,1.2,True
-4.5084760554550165,7.716286694964033,74.730882716,SymmetryEmbedding,1.2,True
-5.766029168734317,7.191442660594218,45.352343857,SymmetryEmbedding,1.2,True
-3.0815394035033687,4.850830424142167,33.8559545,SymmetryEmbedding,1.2,True
-2.46270784473909,5.097305415612953,33.856116143,SymmetryEmbedding,1.2,True
-1.5422376814106835,4.194229474520702,53.782885358,SymmetryEmbedding,1.2,True
-3.0378836568415712,7.030421213660508,46.822331641,SymmetryEmbedding,1.2,True
-3.8392406770409533,5.746938143862578,48.218526852,SymmetryEmbedding,1.2,True
-2.5216831481156126,4.992908100655192,36.874354357,SymmetryEmbedding,1.2,True
-0.6107726706642926,5.888146401738691,45.283948784,SymmetryEmbedding,1.2,True
-4.007407736889047,6.528087409741288,45.420149856,SymmetryEmbedding,1.2,True
-3.6754971234320237,8.820686044280263,38.710850711,SymmetryEmbedding,1.2,True
-3.8857174327757518,7.431452316280737,40.8271175,SymmetryEmbedding,1.2,True
-2.5016857254533336,5.461171347566246,36.880548357,SymmetryEmbedding,1.2,True
-2.5806723603240123,4.790282463033308,40.766690644,SymmetryEmbedding,1.2,True
-3.668140507401715,5.207212751995939,40.788054725,SymmetryEmbedding,1.2,True
-3.0250517004739987,7.607627781774962,42.127570716,SymmetryEmbedding,1.2,True
-4.0893209797717525,6.465571174741507,47.788791281,SymmetryEmbedding,1.2,True
-1.4879840401410915,6.581882922069668,70.300470925,SymmetryEmbedding,1.2,True
-3.4846224435245285,6.901960135818366,70.286741139,SymmetryEmbedding,1.2,True
-3.859544974561625,6.994405177773937,71.953075071,SymmetryEmbedding,1.2,True
-3.9079026062712994,7.002716449659179,38.645011855,SymmetryEmbedding,1.2,True
-3.5380689453785115,4.5819058333714295,39.362370145,SymmetryEmbedding,1.2,True
-4.4586958015404825,4.864568361547684,40.543996297,SymmetryEmbedding,1.2,True
-0.7178731785048166,6.028633102508658,37.221161284,SymmetryEmbedding,1.2,True
-2.207821300213957,6.520022860604583,74.889317498,SymmetryEmbedding,1.2,True
-3.9018075151862313,5.379453669841834,36.756446572,SymmetryEmbedding,1.2,True
-5.979881380103039,8.809666254228953,108.960871276,SymmetryEmbedding,1.2,True
-1.0652952621222957,7.236187990843873,70.359018566,SymmetryEmbedding,1.2,True
-4.0530611067027555,8.354632835551051,70.354870708,SymmetryEmbedding,1.2,True
-3.3906287661595074,4.193035668580308,50.751057143,SymmetryEmbedding,1.2,True
-4.289634198779778,8.19851659390399,44.010842143,SymmetryEmbedding,1.2,True
-4.446691121318228,7.344276890165756,42.406863714,SymmetryEmbedding,1.2,True
-4.037149260477881,6.56307882007562,72.269057993,SymmetryEmbedding,1.2,True
-2.8325284103108492,6.369617292053019,39.421612142,SymmetryEmbedding,1.2,True
-2.709624375939832,6.3433084477595845,39.426522716,SymmetryEmbedding,1.2,True
-1.0684296297100035,5.723779073910985,45.691068356,SymmetryEmbedding,1.2,True
-0.987388875537698,7.135208856769484,36.819295927,SymmetryEmbedding,1.2,True
-2.7819473495568965,7.424044305204568,70.357153566,SymmetryEmbedding,1.2,True
-2.868237715429198,6.157867849508603,45.220636572,SymmetryEmbedding,1.2,True
-2.9859898915630936,6.096746050953088,36.817397215,SymmetryEmbedding,1.2,True
-5.481382655537298,5.421918056363011,38.654276355,SymmetryEmbedding,1.2,True
-5.996468919174805,7.80014880807594,41.150482704,SymmetryEmbedding,1.2,True
-2.9698435260155733,7.8944506164324535,72.119479639,SymmetryEmbedding,1.2,True
-4.421399854676682,6.523070367402252,37.066040855,SymmetryEmbedding,1.2,True
-1.3948508784445928,4.54723137659362,50.757339143,SymmetryEmbedding,1.2,True
-0.8898642606182209,5.97824510052481,48.467902716,SymmetryEmbedding,1.2,True
-4.511022710535822,7.709738192909385,45.285797929,SymmetryEmbedding,1.2,True
-3.3276784128550263,6.775985829375701,74.975187848,SymmetryEmbedding,1.2,True
-3.0205557538186034,6.8068436492671065,38.01772807,SymmetryEmbedding,1.2,True
-4.03364979313743,7.835074913707544,72.028839997,SymmetryEmbedding,1.2,True
-2.3170320713530757,6.233205657991697,73.185570345,SymmetryEmbedding,1.2,True
-3.5806467877797994,6.990292705223894,73.89153378,SymmetryEmbedding,1.2,True
-0.9971381725665907,4.818710472096287,33.856034643,SymmetryEmbedding,1.2,True
-1.363995072034034,5.565114654490288,35.1672575,SymmetryEmbedding,1.2,True
-6.516718930540457,6.3576557283485755,47.723152283,SymmetryEmbedding,1.2,True
-3.8171212179146217,5.620169079603237,40.766078644,SymmetryEmbedding,1.2,True
-1.1389381687780107,7.750823800591558,48.137083284,SymmetryEmbedding,1.2,True
-3.7482869020197676,8.078005562676276,70.352581424,SymmetryEmbedding,1.2,True
-5.136836278424261,6.2389642059780215,37.061132855,SymmetryEmbedding,1.2,True
-2.6590565869180187,6.613378888242993,71.428358558,SymmetryEmbedding,1.2,True
-4.229016864951684,6.739924273918833,37.062128712,SymmetryEmbedding,1.2,True
-5.2171647370701635,6.806825461374029,47.788788424,SymmetryEmbedding,1.2,True
-0.9216452060130915,6.399867692814601,45.218518356,SymmetryEmbedding,1.2,True
-4.145851825917108,7.891240229418006,42.966933062,SymmetryEmbedding,1.2,True
-1.209432038347564,5.0582136721808535,46.421648493,SymmetryEmbedding,1.2,True
-2.442065813140171,6.202937051257781,38.519150643,SymmetryEmbedding,1.2,True
-4.00158082659872,7.927409412900109,71.898340213,SymmetryEmbedding,1.2,True
-3.517524178509293,8.205697006819367,71.895193784,SymmetryEmbedding,1.2,True
-5.3030026539976385,7.244552111031621,47.407968073,SymmetryEmbedding,1.2,True
-4.244092032164288,8.602375479090895,71.425748563,SymmetryEmbedding,1.2,True
-2.4212301857108973,6.495388022045155,45.28686807,SymmetryEmbedding,1.2,True
-3.488587609167685,5.698844033499161,42.198994358,SymmetryEmbedding,1.2,True
-4.1944036520253745,7.314318908337791,40.616431422,SymmetryEmbedding,1.2,True
-4.268340524115999,6.077934073484665,44.420081643,SymmetryEmbedding,1.2,True
-2.751426139356682,7.500804857916061,70.354829987,SymmetryEmbedding,1.2,True
-2.1416534552607955,7.820303965348097,39.676077851,SymmetryEmbedding,1.2,True
-5.227147887451099,8.585145610704824,70.356865708,SymmetryEmbedding,1.2,True
-4.500812904827651,7.338992835967103,40.709263642,SymmetryEmbedding,1.2,True
-3.6205914600954876,7.972335759982535,36.937592356,SymmetryEmbedding,1.2,True
-4.050521113525652,7.016717030384068,45.420149856,SymmetryEmbedding,1.2,True
-5.356665887069363,6.98372510817237,73.518252356,SymmetryEmbedding,1.2,True
-2.442482826750904,7.772903231788323,70.36126428,SymmetryEmbedding,1.2,True
-3.80907105828931,5.517088332888687,42.551768787,SymmetryEmbedding,1.2,True
-4.142801143519973,8.335607750833352,108.973403426,SymmetryEmbedding,1.2,True
-4.5079829057325895,6.703463250495184,43.928370215,SymmetryEmbedding,1.2,True
-2.738274525115821,6.156030723509099,48.3951485,SymmetryEmbedding,1.2,True
-4.314178663942035,6.7728587870085395,70.300285995,SymmetryEmbedding,1.2,True
-1.4226711043993094,6.04406956372293,47.225894856,SymmetryEmbedding,1.2,True
-5.8377581230739,6.780870200999979,38.130726424,SymmetryEmbedding,1.2,True
-1.0102845761072636,7.376835576038763,41.298827363,SymmetryEmbedding,1.2,True
-1.3962973147911428,4.08791388655073,51.230578643,SymmetryEmbedding,1.2,True
-3.4232300098110615,6.209972577914733,41.484917218,SymmetryEmbedding,1.2,True
-4.45509105319966,6.358079477032617,38.125962132,SymmetryEmbedding,1.2,True
-2.8551098369397923,5.579492742976007,36.932514642,SymmetryEmbedding,1.2,True
-4.093069878140536,6.599658234267638,73.001324924,SymmetryEmbedding,1.2,True
-2.221383867614095,7.5533887321784405,38.025021635,SymmetryEmbedding,1.2,True
-4.155523591492879,6.931039666628979,73.13771685,SymmetryEmbedding,1.2,True
-5.747892694131753,7.971192309155973,36.9478,SymmetryEmbedding,1.2,True
-2.356208329905295,6.576263940302182,40.727559438,SymmetryEmbedding,1.2,True
-5.62279190127003,6.643059769466757,70.36124843,SymmetryEmbedding,1.2,True
-3.529689827415614,6.734673762046267,36.882580429,SymmetryEmbedding,1.2,True
-2.836298579774253,7.44473990308232,70.355373558,SymmetryEmbedding,1.2,True
-2.4766369181318946,6.830257039392782,70.35912071,SymmetryEmbedding,1.2,True
-4.781918106677428,4.571461046759434,38.645265855,SymmetryEmbedding,1.2,True
-4.32567539759632,4.8716645016580165,51.222287,SymmetryEmbedding,1.2,True
-3.495563544643056,6.087901691089293,36.874606357,SymmetryEmbedding,1.2,True
-2.4382611869069644,5.356681239053519,36.871139357,SymmetryEmbedding,1.2,True
-1.772873988758233,8.07878427207535,74.837738774,SymmetryEmbedding,1.2,True
-3.275484718149007,5.733535894099008,41.019036142,SymmetryEmbedding,1.2,True
-5.4835452183575635,5.336276443054013,40.767660287,SymmetryEmbedding,1.2,True
-2.649820574261206,6.510113715018924,105.367088065,SymmetryEmbedding,1.2,True
-4.730167621349953,5.359714615196318,36.998666856,SymmetryEmbedding,1.2,True
-2.375835066774835,6.401693981859187,54.438171072,SymmetryEmbedding,1.2,True
-5.103122319577305,8.653382325752844,81.833858556,SymmetryEmbedding,1.2,True
-5.326398350366103,7.1607037988138265,38.578157928,SymmetryEmbedding,1.2,True
-5.250870207824635,6.52385748401208,74.080908494,SymmetryEmbedding,1.2,True
-2.3841482546104467,6.502071005093676,71.434089852,SymmetryEmbedding,1.2,True
-2.9677753284181376,7.292262261580571,71.427822849,SymmetryEmbedding,1.2,True
-4.310375742880579,4.961335815716821,70.293763845,SymmetryEmbedding,1.2,True
-1.6305016083726984,5.12973820144909,62.109590784,SymmetryEmbedding,1.2,True
-4.371515056512526,6.483714437595669,75.901193914,SymmetryEmbedding,1.2,True
-3.720788136520611,7.37929915391788,73.50970121,SymmetryEmbedding,1.2,True
-2.5711352029771226,6.330349856547322,46.82591307,SymmetryEmbedding,1.2,True
-4.50472156736631,6.113041328653605,46.887103143,SymmetryEmbedding,1.2,True
-2.7471608544784285,5.995335891840681,39.746141705,SymmetryEmbedding,1.2,True
-2.272732804102033,7.484716282641042,73.057913429,SymmetryEmbedding,1.2,True
-2.5451128515423798,7.297447794071592,45.281830213,SymmetryEmbedding,1.2,True
-2.901307064952934,4.958319861472457,27.540451,SymmetryEmbedding,1.2,True
-3.060429044197543,7.450273212340904,70.358726423,SymmetryEmbedding,1.2,True
-3.805467739067216,6.905176310119067,40.8322125,SymmetryEmbedding,1.2,True
-1.1635853720612246,7.196337540840816,71.547336425,SymmetryEmbedding,1.2,True
-1.961608367292648,5.028515902609994,39.719293435,SymmetryEmbedding,1.2,True
-2.060118368061891,5.339972692787585,40.769093644,SymmetryEmbedding,1.2,True
-1.8535439340973352,5.548019681654744,39.626668998,SymmetryEmbedding,1.2,True
-3.402570517505496,5.699948879667854,36.943965572,SymmetryEmbedding,1.2,True
-0.6310505128428582,5.717753524124568,72.992604719,SymmetryEmbedding,1.2,True
-3.9714931231766255,8.113345340327522,42.206846417,SymmetryEmbedding,1.2,True
-1.1026398602499887,6.0963442427907255,33.915403,SymmetryEmbedding,1.2,True
-4.390312105921271,8.392481855143581,39.676077851,SymmetryEmbedding,1.2,True
-4.358721538555976,7.0416217947509825,39.431853573,SymmetryEmbedding,1.2,True
-0.8546927312296481,7.118308699759921,73.065345711,SymmetryEmbedding,1.2,True
-3.9116187005997083,5.4605397503877215,37.8343335,SymmetryEmbedding,1.2,True
-3.6814363276017548,7.049836528031124,48.427839705,SymmetryEmbedding,1.2,True
-6.129342843338272,5.104030059924236,38.648446355,SymmetryEmbedding,1.2,True
-5.525794144805401,6.584148657307921,48.320642926,SymmetryEmbedding,1.2,True
-2.7481472577857153,7.429706508289259,52.973608072,SymmetryEmbedding,1.2,True
-4.390549924970215,6.913275249951713,47.723038783,SymmetryEmbedding,1.2,True
-2.6533557383782385,7.680280996637525,70.367663566,SymmetryEmbedding,1.2,True
-3.7651927187481933,7.216706369087421,47.723159495,SymmetryEmbedding,1.2,True
-4.706749972500839,6.666142897261358,40.820018287,SymmetryEmbedding,1.2,True
-2.8894665444541623,8.210240408644143,45.284271643,SymmetryEmbedding,1.2,True
-2.241454944143309,6.88854525219388,47.718893996,SymmetryEmbedding,1.2,True
-2.831573786778975,4.753155513889851,36.756281072,SymmetryEmbedding,1.2,True
-4.603963485615121,6.413348824952972,40.719100362,SymmetryEmbedding,1.2,True
-3.6381308831202763,5.046206092820191,46.892993143,SymmetryEmbedding,1.2,True
-3.502112531707094,7.956813775357073,41.149871418,SymmetryEmbedding,1.2,True
-4.163980589370505,6.746252948182386,70.301402927,SymmetryEmbedding,1.2,True
-0.593774114874043,6.203706542501104,70.346229282,SymmetryEmbedding,1.2,True
-5.843082462355556,5.6678832853801175,39.585336222,SymmetryEmbedding,1.2,True
-0.9114352298010893,5.700800385221502,50.821734571,SymmetryEmbedding,1.2,True
-2.5386204983633562,6.369560055152648,70.293243141,SymmetryEmbedding,1.2,True
-2.51894503322631,7.458137019219749,72.038776423,SymmetryEmbedding,1.2,True
-5.360924715645485,6.110279467094656,72.066403425,SymmetryEmbedding,1.2,True
-0.31366083907561154,7.305709691015668,70.359018566,SymmetryEmbedding,1.2,True
-2.068327457162879,5.770595618506114,50.749592,SymmetryEmbedding,1.2,True
-3.1287987343152053,4.263250020692689,48.07895671,SymmetryEmbedding,1.2,True
-2.887279294941697,5.913157512267046,45.284352215,SymmetryEmbedding,1.2,True
-4.64016401509022,6.65438039049662,45.978019499,SymmetryEmbedding,1.2,True
-2.6908927872370065,7.626901227068284,36.814010929,SymmetryEmbedding,1.2,True
-1.267635112696556,6.087752159790334,27.8090255,SymmetryEmbedding,1.2,True
-3.377172128521318,4.803748000481656,36.8690985,SymmetryEmbedding,1.2,True
-3.125780221654219,7.68748554842678,37.164695073,SymmetryEmbedding,1.2,True
-4.4534002445515855,6.510267869053996,44.419829643,SymmetryEmbedding,1.2,True
-2.6757613421648223,3.9866585738958165,70.293763845,SymmetryEmbedding,1.2,True
-5.629448940270532,7.574169389465694,108.775633851,SymmetryEmbedding,1.2,True
-5.3927819338392355,7.341787065272014,70.286741139,SymmetryEmbedding,1.2,True
-3.5406477370525944,5.985119006657853,40.767506287,SymmetryEmbedding,1.2,True
-5.233321309483034,7.520549528678866,76.026826562,SymmetryEmbedding,1.2,True
-4.689331112426679,7.05561993469962,71.427712851,SymmetryEmbedding,1.2,True
-3.8063131712284477,7.461069738792802,38.519331143,SymmetryEmbedding,1.2,True
-1.6810758772345944,6.66332142313958,39.753315419,SymmetryEmbedding,1.2,True
-4.228100420715062,7.038345611216577,40.835636785,SymmetryEmbedding,1.2,True
-4.606378841950551,4.91685490701567,36.998076713,SymmetryEmbedding,1.2,True
-4.833906121762565,4.3801847536922605,38.648279355,SymmetryEmbedding,1.2,True
-2.837547493861792,5.845477688967206,71.830213856,SymmetryEmbedding,1.2,True
-4.697907713916697,7.333897200097503,47.722871783,SymmetryEmbedding,1.2,True
-2.7711605659669236,6.146056928583446,45.284352215,SymmetryEmbedding,1.2,True
-2.8146452064657295,5.825017521421608,33.921512286,SymmetryEmbedding,1.2,True
-1.3346008427456753,7.088525712842032,45.283150927,SymmetryEmbedding,1.2,True
-3.3242795733785666,7.355588976106639,44.024377714,SymmetryEmbedding,1.2,True
-4.606943322383893,8.595961440765171,70.356865708,SymmetryEmbedding,1.2,True
-4.461342952003862,7.510971392615451,42.117261291,SymmetryEmbedding,1.2,True
-0.9512357659324022,6.29323865567049,39.422012142,SymmetryEmbedding,1.2,True
-3.0683341570402822,5.852289352235344,43.339865722,SymmetryEmbedding,1.2,True
-2.074956664407392,5.025334125799391,38.4107295,SymmetryEmbedding,1.2,True
-3.983145525207471,7.197182796126953,48.47902914,SymmetryEmbedding,1.2,True
-3.2853997925563365,5.996583481907683,70.29311814,SymmetryEmbedding,1.2,True
-4.356757802301255,6.678545920475811,50.824865714,SymmetryEmbedding,1.2,True
-4.214947798625336,7.651311877869825,72.61787642,SymmetryEmbedding,1.2,True
-1.1836145885015048,5.554807683594204,47.936154935,SymmetryEmbedding,1.2,True
-1.5386077188812168,6.022493947646693,39.357573856,SymmetryEmbedding,1.2,True
-2.9061950100488243,4.5146024880716284,47.342249356,SymmetryEmbedding,1.2,True
-3.4859999993816153,7.26492900318289,70.295312566,SymmetryEmbedding,1.2,True
-2.8037502346492906,7.466391741687453,70.363370568,SymmetryEmbedding,1.2,True
-5.11255843068041,7.426809926009371,70.294229213,SymmetryEmbedding,1.2,True
-5.7136506948955255,7.728638687235441,40.8271175,SymmetryEmbedding,1.2,True
-4.6446732193838125,5.462898892235766,38.516387642,SymmetryEmbedding,1.2,True
-3.121610053623844,5.7153022003321965,37.001003213,SymmetryEmbedding,1.2,True
-1.7657362705342003,6.642469901960212,36.92096707,SymmetryEmbedding,1.2,True
-4.514631302561508,7.740353236897309,36.937792356,SymmetryEmbedding,1.2,True
-4.883108645772885,6.462591202272374,36.874531857,SymmetryEmbedding,1.2,True
-2.8669406767134413,6.015470427564156,35.685460357,SymmetryEmbedding,1.2,True
-3.938196128304329,6.891106873722521,42.626605855,SymmetryEmbedding,1.2,True
-3.70628560892088,5.7374777894831634,46.416733499,SymmetryEmbedding,1.2,True
-2.142754152282178,6.693702323427654,38.519164143,SymmetryEmbedding,1.2,True
-2.8936710007809228,7.542474333453258,37.208269283,SymmetryEmbedding,1.2,True
-3.2939599262482573,5.491392168446712,37.054293999,SymmetryEmbedding,1.2,True
-3.6395797906195426,7.938633372772298,44.010842143,SymmetryEmbedding,1.2,True
-4.552860794074625,8.489449363558013,73.060773561,SymmetryEmbedding,1.2,True
-6.344356785482527,5.547606421919452,36.998242213,SymmetryEmbedding,1.2,True
-5.157488755466456,8.942883143005169,41.149871418,SymmetryEmbedding,1.2,True
-4.020020487528244,6.641565272402243,19.036869429,SymmetryEmbedding,1.2,True
-5.149708051942605,6.17371968226891,38.711339854,SymmetryEmbedding,1.2,True
-3.7660987756695743,6.607265189982168,39.815962853,SymmetryEmbedding,1.2,True
-2.389068865577207,5.912738943837636,70.363407138,SymmetryEmbedding,1.2,True
-3.409448177985305,8.401179123384214,39.647430062,SymmetryEmbedding,1.2,True
-3.4160463026655177,7.025012704158888,37.060646569,SymmetryEmbedding,1.2,True
-4.490905505841495,5.259812309468527,40.654453291,SymmetryEmbedding,1.2,True
-4.548125074234315,6.104303673036632,70.298606566,SymmetryEmbedding,1.2,True
-1.4095854845777582,6.787176245896402,41.772008068,SymmetryEmbedding,1.2,True
-4.222931028689527,8.30797335338055,42.12748092,SymmetryEmbedding,1.2,True
-1.2077250257243153,7.348523759293022,38.581742355,SymmetryEmbedding,1.2,True
-4.400675900278588,5.2386388174043725,45.223511572,SymmetryEmbedding,1.2,True
-2.479790315186118,6.350420715994796,37.061263712,SymmetryEmbedding,1.2,True
-5.705821298096665,7.9985606214014995,70.348262139,SymmetryEmbedding,1.2,True
-2.1025094652634295,6.425587598756127,71.491843926,SymmetryEmbedding,1.2,True
-1.06886454358129,0.2169514387454769,74.134584279,SymmetryEmbedding,2,False
-1.9446530160501554,-2.649493507140576,36.879565429,SymmetryEmbedding,2,False
-4.062051158975428,4.423137099695184,70.354832844,SymmetryEmbedding,2,False
-0.2149480937142191,2.6018575958721737,37.065257283,SymmetryEmbedding,2,False
4.2922676807284095,-1.6870879000215588,50.747842,SymmetryEmbedding,2,False
-2.2835747762103273,-0.5539840420605209,70.298997066,SymmetryEmbedding,2,False
-2.8188164108125116,3.097578154588422,71.486866134,SymmetryEmbedding,2,False
5.026815075173007,-0.23909262569504444,38.124826424,SymmetryEmbedding,2,False
1.3406835179718748,1.9346072734747422,75.761475568,SymmetryEmbedding,2,False
0.9567281811455256,1.7325921791146137,84.181740566,SymmetryEmbedding,2,False
1.2165075159636831,1.3723188242614883,50.826288857,SymmetryEmbedding,2,False
-1.6863855796853804,-0.3676451788769785,71.827940567,SymmetryEmbedding,2,False
-1.5754734369539394,0.1892948166467233,70.302421645,SymmetryEmbedding,2,False
-1.4776061823988116,-0.5703386557050251,46.882817429,SymmetryEmbedding,2,False
-0.8595498886612223,-0.11822462047196913,50.237141997,SymmetryEmbedding,2,False
3.5732757677901716,2.8000091764872956,73.060009851,SymmetryEmbedding,2,False
-3.59735511067002,-0.28922000947827503,71.487915347,SymmetryEmbedding,2,False
-0.9414539611981592,2.2962448617435345,45.287728784,SymmetryEmbedding,2,False
-2.117694351015283,1.2293129205089237,39.487318992,SymmetryEmbedding,2,False
2.279408245469721,-2.3230683662099834,39.720361006,SymmetryEmbedding,2,False
-2.2163556072018866,3.8412457082861753,71.896125924,SymmetryEmbedding,2,False
1.4187488104181536,1.4388310596828418,37.061982998,SymmetryEmbedding,2,False
-1.0054121529162832,-0.6968994104664571,75.76181414,SymmetryEmbedding,2,False
-4.541583742930019,2.849263755860865,71.430144277,SymmetryEmbedding,2,False
-0.5964701101951263,3.352623962213817,46.419760499,SymmetryEmbedding,2,False
1.0742297161502778,2.8094313254537546,36.8775265,SymmetryEmbedding,2,False
1.5772521591277109,-1.7296865681884461,70.299241145,SymmetryEmbedding,2,False
0.0791325602974653,-1.3169272972843842,41.08011492,SymmetryEmbedding,2,False
-0.10512227448314664,1.9700592015286955,33.927408,SymmetryEmbedding,2,False
-0.674563193722717,3.405612293909836,45.695816856,SymmetryEmbedding,2,False
0.9577234794323358,1.9869645922660533,38.655464568,SymmetryEmbedding,2,False
-2.5616384084834496,3.7710062244840854,72.996786142,SymmetryEmbedding,2,False
-2.78318074110617,1.9573877429484825,41.145585704,SymmetryEmbedding,2,False
2.530695528503459,-0.5183606886847196,73.000909424,SymmetryEmbedding,2,False
-0.1703654391958366,-3.592033179509788,73.000498643,SymmetryEmbedding,2,False
-1.40813938586315,-0.0119062401826538,72.029056998,SymmetryEmbedding,2,False
-5.319099991545001,1.3429311831063218,71.473315419,SymmetryEmbedding,2,False
-1.8540334029322896,-3.001327026850038,105.363447283,SymmetryEmbedding,2,False
-2.470048385617319,-1.676320229485709,70.302925645,SymmetryEmbedding,2,False
1.1154317622950551,0.8096421693934627,47.272265213,SymmetryEmbedding,2,False
-0.16596984147076194,-2.2558109397453703,45.223567572,SymmetryEmbedding,2,False
-5.265479176632114,0.3211844210019299,38.077032564,SymmetryEmbedding,2,False
-0.8790605422530542,2.087751748917146,46.938449784,SymmetryEmbedding,2,False
1.9959653145103307,0.887845084146625,36.933558429,SymmetryEmbedding,2,False
-2.0015404410358375,2.229692302191129,47.715789709,SymmetryEmbedding,2,False
-2.6032181137309514,0.7999751004999723,105.42719485,SymmetryEmbedding,2,False
-1.489044596569345,2.1353883096244677,40.766078644,SymmetryEmbedding,2,False
-0.13136767372713098,-0.6637773317863643,70.302506641,SymmetryEmbedding,2,False
0.4297200802531703,-2.8025548643441396,70.35915714,SymmetryEmbedding,2,False
-2.45345689224724,2.1096783366959535,71.425748564,SymmetryEmbedding,2,False
1.9570744310395016,2.0067166481708405,36.948283429,SymmetryEmbedding,2,False
-0.5446584034124364,-1.9187782599119674,48.223668853,SymmetryEmbedding,2,False
-1.2668971245078362,-1.0063951821360684,46.423661213,SymmetryEmbedding,2,False
1.920088430001944,-0.8522596252989526,75.948104927,SymmetryEmbedding,2,False
-1.2953534685394315,1.844867939754356,71.482580425,SymmetryEmbedding,2,False
-3.2936282850718825,2.1083052434629703,73.015799707,SymmetryEmbedding,2,False
2.436270102791338,-0.8701018527168192,19.7912865,SymmetryEmbedding,2,False
-1.8343451354924472,-1.844915574365823,77.603144498,SymmetryEmbedding,2,False
-1.7319528832605118,-1.5959943760940523,74.183792428,SymmetryEmbedding,2,False
-0.7690587885255272,-1.825685205774046,36.943479286,SymmetryEmbedding,2,False
-4.926895736886624,1.110883628508546,40.555735277,SymmetryEmbedding,2,False
-1.198991631312974,0.5694914487048992,45.215626356,SymmetryEmbedding,2,False
-3.6286933460351194,-1.2253819068874083,39.362595145,SymmetryEmbedding,2,False
